Video;Editor;Scenestart (HH:MM:SS);Sceneend (HH:MM:SS);Eventtype;Additional Information
2_Video_13;18;00:04:27;00:04:49;interaction;driving,jet,ski
2_Video_13;18;00:04:49;00:04:52;interaction;walking,standing,jumping
2_Video_14;18;00:00:00;00:04:59;locationstay;game,treasure,island
2_Video_14;18;00:00:00;00:00:08;interaction;walking,standing,waving
2_Video_14;18;00:00:08;00:00:31;dialog;talking,chat
2_Video_14;18;00:00:31;00:00:36;uncertainty;map
2_Video_14;18;00:00:36;00:01:24;interaction;walking,standing,running
2_Video_14;18;00:01:24;00:01:29;uncertainty;map
2_Video_14;18;00:01:29;00:01:35;interaction;walking,standing
2_Video_14;18;00:01:35;00:01:44;interaction;playing,game
2_Video_14;18;00:01:44;00:02:12;interaction;walking,standing,playing,game,running
2_Video_14;18;00:02:12;00:02:27;uncertainty;map
2_Video_14;18;00:02:27;00:04:59;interaction;walking,standing,waving,playing,game,jumping,running
2_Video_15;18;00:00:00;00:05:03;locationstay;parking,lot,street,japanese,world,race,track
2_Video_15;18;00:00:00;00:00:14;interaction;walking,standing
2_Video_15;18;00:00:14;00:01:03;dialog;talking,chat,avatar
2_Video_15;18;00:01:03;00:01:53;interaction;driving,car
2_Video_15;18;00:01:53;00:02:06;interaction;walking,standing
2_Video_15;18;00:02:06;00:02:14;interaction;standing,considering
2_Video_15;18;00:02:14;00:02:20;interaction;walking,standing
2_Video_15;18;00:02:20;00:02:21;teleport;parking,lot,street,japanese,world,race,track
2_Video_15;18;00:02:21;00:02:25;interaction;walking,standing
2_Video_15;18;00:02:25;00:02:26;teleport;parking,lot,street,japanese,world,race,track
2_Video_15;18;00:02:26;00:02:29;interaction;walking,standing
2_Video_15;18;00:02:29;00:02:30;teleport;parking,lot,street,japanese,world,race,track
2_Video_15;18;00:02:30;00:02:45;interaction;walking,standing,collecting
2_Video_15;18;00:02:45;00:03:25;interaction;driving,car
2_Video_15;18;00:03:25;00:03:44;interaction;walking,standing,jumping,waving
2_Video_15;18;00:03:44;00:04:12;dialog;talking,chat,avatar
2_Video_15;18;00:04:12;00:04:27;interaction;walking,standing,jumping,running
2_Video_15;18;00:04:27;00:04:31;teleport;parking,lot,street,japanese,world,race,track
2_Video_15;18;00:04:31;00:04:43;interaction;walking,standing
2_Video_15;18;00:04:43;00:04:51;interaction;standing,considering
2_Video_15;18;00:04:51;00:05:03;interaction;walking,standing
2_Video_16;18;00:00:00;00:05:08;locationstay;farm,house,wood,sea,river
2_Video_16;18;00:00:00;00:00:30;interaction;walking,standing,collecting
2_Video_16;18;00:00:30;00:00:35;uncertainty;menu
2_Video_16;18;00:00:35;00:00:56;dialog;talking,chat
2_Video_16;18;00:00:56;00:01:11;interaction;walking,standing,jumping
2_Video_16;18;00:01:11;00:05:08;dialog;talking,avatar
2_Video_16;18;00:01:18;00:05:08;interaction;walking,standing,running,jumping,driving,sitting
2_Video_16;18;00:03:32;00:03:33;teleport;farm,house,wood,sea,river
2_Video_16;18;00:03:47;00:03:48;teleport;farm,house,wood,sea,river
2_Video_16;18;00:04:15;00:04:16;teleport;farm,house,wood,sea,river
2_Video_17;18;00:00:00;00:04:58;locationstay;parking,lot,street,japanese,world,race,track
2_Video_17;18;00:00:00;00:01:34;interaction;walking,standing,jumping
2_Video_17;18;00:01:34;00:01:35;teleport;parking,lot,street,japanese,world,race,track
2_Video_17;18;00:01:35;00:02:00;interaction;walking,standing,jumping,collecting
2_Video_17;18;00:02:00;00:02:01;teleport;parking,lot,street,japanese,world,race,track
2_Video_17;18;00:02:01;00:02:56;interaction;walking,standing,jumping
2_Video_17;18;00:02:56;00:02:57;teleport;parking lot,street,japanese,world,race,track
2_Video_17;18;00:02:57;00:03:03;interaction;walking,standing
2_Video_17;18;00:03:03;00:03:04;teleport;parking,lot,street,japanese,world,race,track
2_Video_17;18;00:03:04;00:03:49;interaction;walking,standing,running,collecting
2_Video_17;18;00:03:49;00:03:50;teleport;parking,lot,street,japanese,world,race,track
2_Video_17;18;00:03:50;00:04:58;interaction;walking,standing,running,jumping
2_Video_18;18;00:00:00;00:04:59;locationstay;rocks,sea,island,rainbow
2_Video_18;18;00:00:00;00:04:59;interaction;walking,standing,waving,running
2_Video_18;18;00:00:47;00:04:59;dialog;talking,avatar
2_Video_18;18;00:01:38;00:01:39;teleport;rocks,sea,island
2_Video_18;18;00:01:59;00:02:00;teleport;hot,air,balloon
2_Video_18;18;00:02:21;00:02:22;teleport;rocks,sea,island
2_Video_18;18;00:02:36;00:02:37;teleport;hot,air,balloon
2_Video_18;18;00:03:15;00:03:16;teleport;rocks,sea,island
2_Video_19;18;00:00:00;00:04:59;locationstay;fashion,city,catwalk,club,dancefloor
2_Video_19;18;00:00:00;00:00:15;interaction;walking,standing
2_Video_19;18;00:00:15;00:00:19;uncertainty;menu
2_Video_19;18;00:00:19;00:00:34;interaction;walking,standing,waving
2_Video_19;18;00:00:34;00:00:38;uncertainty;menu
2_Video_19;18;00:00:38;00:01:15;interaction;walking,standing,waving,running
2_Video_19;18;00:01:15;00:01:23;uncertainty;menu
2_Video_19;18;00:01:23;00:01:35;interaction;walking,standing,running
2_Video_19;18;00:01:35;00:01:39;uncertainty;menu
2_Video_19;18;00:01:39;00:02:32;interaction;walking,standing,running,collecting,sitting
2_Video_19;18;00:02:32;00:02:51;uncertainty;menu
2_Video_19;18;00:02:51;00:03:06;interaction;walking,standing,playing,game
2_Video_19;18;00:03:06;00:04:02;interaction;driving,boat,race
2_Video_19;18;00:04:02;00:04:59;interaction;walking,standing,waving,jumping
2_Video_20;18;00:00:00;00:04:58;locationstay;fashion,store,showroom
2_Video_20;18;00:00:00;00:00:46;interaction;walking,standing,collecting
2_Video_20;18;00:00:46;00:01:24;dialog;talking,chat
2_Video_20;18;00:01:24;00:04:58;interaction;walking,standing,running,jumping
2_Video_20;18;00:01:45;00:04:58;dialog;talking,avatar
