Video;Metaverse name;Editor;Frame (from);Frame (to, optional);Action;Relevant Objects;Description
7_Video_01.mp4;Axie Infinity;7;3837.0;4024.0;B3;Schildkarte, eigenes Axie mitte und rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_01.mp4;Axie Infinity;7;4183.0;4355.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;4376.0;4544.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;4641.0;4664.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;5072.0;6338.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;5487.0;5658.0;B2;Heilkarte, eigenes Axie rechts;Heilkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie wird geheilt
7_Video_01.mp4;Axie Infinity;7;5923.0;6056.0;B1;Kampfkarte, eigenes Axie rechts, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;6178.0;6316.0;B1;Kampfkarte, eigenes Axie rechts, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;6339.0;6713.0;B10;Siegesmenü, Back-To-Lobby-Button;Siegesmenü wird eingeblendet mit Back-To-Lobby-Button
7_Video_01.mp4;Axie Infinity;7;6692.0;6713.0;B11;Back-To-Lobby-Button;Back-To-Lobby-Button wird gedrückt
7_Video_01.mp4;Axie Infinity;7;6714.0;6817.0;Z0;-;Spiel ist im Ladezustand
7_Video_01.mp4;Axie Infinity;7;6818.0;7742.0;E0;Weltkarte;Navigation durch die Adventure-Welt
7_Video_01.mp4;Axie Infinity;7;7342.0;7485.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_01.mp4;Axie Infinity;7;7473.0;7485.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_01.mp4;Axie Infinity;7;7630.0;7742.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_01.mp4;Axie Infinity;7;7722.0;7742.0;E2;Levelbeschreibung, Start-Button;Bestätigen der Levelauswahl und Aufruf zum Laden des Levels
7_Video_01.mp4;Axie Infinity;7;7743.0;7921.0;Z0;-;Spiel ist im Ladezustand
7_Video_01.mp4;Axie Infinity;7;7922.0;18059.0;B0;eigene Axies, Gegner;Kampf im Adventure-Modus
7_Video_01.mp4;Axie Infinity;7;7931.0;9270.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;8317.0;8499.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;8642.0;8826.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;8912.0;9095.0;B3;Schildkarte, eigenes Axie rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_01.mp4;Axie Infinity;7;9246.0;9270.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;9677.0;11260.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;10070.0;10373.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird ausgewählt und Gegner wird angegriffen
7_Video_01.mp4;Axie Infinity;7;10476.0;10649.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;10949.0;11136.0;B3;Schildkarte, eigenes Axie links und rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_01.mp4;Axie Infinity;7;11237.0;11260.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;12040.0;13469.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;12402.0;12643.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird ausgewählt und Gegner wird angegriffen
7_Video_01.mp4;Axie Infinity;7;12873.0;13021.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;13182.0;13336.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;13431.0;13469.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;13774.0;14999.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;14150.0;14323.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;14508.0;14655.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;14785.0;14868.0;B1;Kampfkarte, eigenes Axie rechts, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;14977.0;14999.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;15621.0;17283.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_01.mp4;Axie Infinity;7;16022.0;16205.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_01.mp4;Axie Infinity;7;16508.0;16837.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird ausgewählt und Gegner wird angegriffen
7_Video_01.mp4;Axie Infinity;7;16948.0;17146.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_01.mp4;Axie Infinity;7;17259.0;17283.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_01.mp4;Axie Infinity;7;17843.0;18059.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;1.0;3368.0;B0;eigene Axies, Gegner;Kampf im Adventure-Modus
7_Video_02.mp4;Axie Infinity;7;1.0;1897.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;512.0;671.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;916.0;1070.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;1202.0;1411.0;B2;Heilkarte, eigenes Axie rechts;Heilkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie wird geheilt
7_Video_02.mp4;Axie Infinity;7;1568.0;1738.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;1873.0;1897.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;2391.0;3070.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;2876.0;3048.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_02.mp4;Axie Infinity;7;3071.0;3368.0;B10;Siegesmenü, Back-To-Lobby-Button;Siegesmenü wird eingeblendet mit Back-To-Lobby-Button
7_Video_02.mp4;Axie Infinity;7;3344.0;3368.0;B11;Back-To-Lobby-Button;Back-To-Lobby-Button wird gedrückt
7_Video_02.mp4;Axie Infinity;7;3369.0;3476.0;Z0;-;Spiel ist im Ladezustand
7_Video_02.mp4;Axie Infinity;7;3477.0;4112.0;E0;Weltkarte;Navigation durch die Adventure-Welt
7_Video_02.mp4;Axie Infinity;7;3806.0;4112.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_02.mp4;Axie Infinity;7;4090.0;4112.0;E2;Levelbeschreibung, Start-Button;Bestätigen der Levelauswahl und Aufruf zum Laden des Levels
7_Video_02.mp4;Axie Infinity;7;4113.0;4418.0;Z0;-;Spiel ist im Ladezustand
7_Video_02.mp4;Axie Infinity;7;4419.0;18054.0;B0;eigene Axies, Gegner;Kampf im Adventure-Modus
7_Video_02.mp4;Axie Infinity;7;4429.0;6218.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;4948.0;5133.0;B1;Kampfkarte, eigenes Axie mitte, Gegner;Kampfkarte gespielt: Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;5497.0;5655.0;B1;Kampfkarte, eigenes Axie rechts, Gegner;Kampfkarte gespielt: Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;5783.0;5955.0;B1;Kampfkarte, eigenes Axie mitte, Gegner;Kampfkarte gespielt: Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;6197.0;6218.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;6762.0;8443.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;7231.0;7403.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;7547.0;7714.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;8107.0;8287.0;B3;Schildkarte, eigenes Axie links und rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_02.mp4;Axie Infinity;7;8418.0;8443.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;9395.0;10900.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;9828.0;9959.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;10148.0;10350.0;B2;Heilkarte, eigenes Axie mitte und rechts;Heilkarte gespielt: eigenes Axie mitte wird ausgewählt und Axie wird geheilt
7_Video_02.mp4;Axie Infinity;7;10491.0;10799.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird ausgewählt und Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;10878.0;10900.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;11091.0;12268.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;11527.0;11610.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_02.mp4;Axie Infinity;7;11683.0;11829.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_02.mp4;Axie Infinity;7;11963.0;12124.0;B3;Schildkarte, eigenes Axie rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_02.mp4;Axie Infinity;7;12246.0;12268.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;12888.0;14562.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;13275.0;13548.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird ausgewählt und Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;13911.0;14064.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;14276.0;14445.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;14540.0;14562.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;15405.0;17213.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_02.mp4;Axie Infinity;7;15832.0;15968.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_02.mp4;Axie Infinity;7;16135.0;16307.0;B1;Kampfkarte, eigenes Axie mitte, Gegner mitte;Kampfkarte gespielt: Gegner mite wird angegriffen
7_Video_02.mp4;Axie Infinity;7;16507.0;16781.0;B1;Kampfkarte, eigenes Axie mitte, Gegner mitte;Kampfkarte gespielt: Gegner mitte wird ausgewählt und Gegner wird angegriffen
7_Video_02.mp4;Axie Infinity;7;16837.0;17036.0;B1;Kampfkarte, eigenes Axie links, Gegner mitte;Kampfkarte gespielt: Gegner mitte wird angegriffen
7_Video_02.mp4;Axie Infinity;7;17188.0;17213.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_02.mp4;Axie Infinity;7;17509.0;18054.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;1.0;1184.0;E0;Weltkarte;Navigation durch die Adventure-Welt
7_Video_03.mp4;Axie Infinity;7;157.0;270.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;258.0;270.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_03.mp4;Axie Infinity;7;457.0;641.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;629.0;641.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_03.mp4;Axie Infinity;7;745.0;869.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;857.0;869.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_03.mp4;Axie Infinity;7;1032.0;1184.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;1162.0;1184.0;E2;Levelbeschreibung, Start-Button;Bestätigen der Levelauswahl und Aufruf zum Laden des Levels
7_Video_03.mp4;Axie Infinity;7;1185.0;1488.0;Z0;-;Spiel ist im Ladezustand
7_Video_03.mp4;Axie Infinity;7;1489.0;8982.0;B0;eigene Axies, Gegner;Kampf im Adventure-Modus
7_Video_03.mp4;Axie Infinity;7;1501.0;3383.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;1984.0;2144.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;2226.0;2458.0;B8;Stickermenü, Sticker-Button;Stickerbutton geklickt und Stickermenü wird geöffnet, Sticker wird ausgewählt
7_Video_03.mp4;Axie Infinity;7;2462.0;2663.0;B9;Sticker;Sticker wird geschickt
7_Video_03.mp4;Axie Infinity;7;2723.0;2895.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;3021.0;3205.0;B3;Schildkarte, eigenes Axie rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_03.mp4;Axie Infinity;7;3357.0;3383.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_03.mp4;Axie Infinity;7;3645.0;5791.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;4190.0;4357.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;4521.0;4858.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird ausgewählt und Gegner wird angegriffen
7_Video_03.mp4;Axie Infinity;7;5145.0;5312.0;B8;Stickermenü, Sticker-Button;Stickerbutton geklickt und Stickermenü wird geöffnet, Sticker wird ausgewählt
7_Video_03.mp4;Axie Infinity;7;5316.0;5517.0;B9;Sticker;Sticker wird geschickt
7_Video_03.mp4;Axie Infinity;7;5490.0;5674.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;5765.0;5791.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_03.mp4;Axie Infinity;7;6132.0;8982.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;6890.0;7036.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;7152.0;7352.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;7538.0;7693.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;8028.0;8598.0;B12;Kampfoptionen, Kampfoptionen-Button;Kampfoptionen-Button wird gedrückt und Kampfoptionen werden gezeigt
7_Video_03.mp4;Axie Infinity;7;8414.0;8598.0;B13;Aufgebenmenü, -Button, Aufgeben-Button;Aufgebenmenü-Button gedrückt und Siegesmenü wird eingeblendet mit Aufgeben-Button
7_Video_03.mp4;Axie Infinity;7;8579.0;8598.0;B14;Aufgeben-Button;Aufgeben-Button gedrückt und die Menüs werden geschlossen und der Kampf beendet
7_Video_03.mp4;Axie Infinity;7;8640.0;8982.0;B15;Verlorenmenü, Back-To-Lobby-Button;Verlorenmenü wird eingeblendet mit Back-To-Lobby-Button
7_Video_03.mp4;Axie Infinity;7;8959.0;8982.0;B11;Back-To-Lobby-Button;Back-To-Lobby-Button wird gedrückt
7_Video_03.mp4;Axie Infinity;7;8983.0;9103.0;Z0;-;Spiel ist im Ladezustand
7_Video_03.mp4;Axie Infinity;7;9104.0;10410.0;E0;Weltkarte;Navigation durch die Adventure-Welt
7_Video_03.mp4;Axie Infinity;7;9572.0;9688.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;9676.0;9688.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_03.mp4;Axie Infinity;7;9971.0;10080.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;10068.0;10080.0;E3;Levelbeschreibung, Abbruch-Button;Schließen der Levelbeschreibung und zurück zur Adventure-Welt-Karte
7_Video_03.mp4;Axie Infinity;7;10189.0;10410.0;E1;Levelbeschreibung;Anzeigen der Levelbeschreibung mit allen Informationen
7_Video_03.mp4;Axie Infinity;7;10389.0;10410.0;E2;Levelbeschreibung, Start-Button;Bestätigen der Levelauswahl und Aufruf zum Laden des Levels
7_Video_03.mp4;Axie Infinity;7;10411.0;10697.0;Z0;-;Spiel ist im Ladezustand
7_Video_03.mp4;Axie Infinity;7;10698.0;18058.0;B0;eigene Axies, Gegner;Kampf im Adventure-Modus
7_Video_03.mp4;Axie Infinity;7;10712.0;12113.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;11144.0;11323.0;B3;Schildkarte, eigenes Axie links und rechts;Schildkarte gespielt: eigenes Axie rechts wird ausgewählt und Axie bekommt ein Schild
7_Video_03.mp4;Axie Infinity;7;11457.0;11765.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird ausgewählt und Gegner wird angegriffen
7_Video_03.mp4;Axie Infinity;7;11870.0;12029.0;B1;Kampfkarte, eigenes Axie rechts, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;12090.0;12113.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_03.mp4;Axie Infinity;7;12488.0;13998.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;12915.0;13140.0;B2;Heilkarte, eigenes Axie mitte und rechts;Heilkarte gespielt: eigenes Axie mitte wird ausgewählt und Axie wird geheilt
7_Video_03.mp4;Axie Infinity;7;13314.0;13468.0;B1;Kampfkarte, eigenes Axie links, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;13631.0;13831.0;B1;Kampfkarte, eigenes Axie links, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;13974.0;13998.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_03.mp4;Axie Infinity;7;14262.0;15799.0;B7;Spielkarten, End-Turn-Button;End-Turn-Button erscheint und Spielkarten werden zur Auswahl während des eigenen Zugs verteilt
7_Video_03.mp4;Axie Infinity;7;14619.0;14802.0;B1;Kampfkarte, eigenes Axie mitte, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;14892.0;15026.0;B1;Kampfkarte, eigenes Axie rechts, Gegner rechts;Kampfkarte gespielt: Gegner rechts wird angegriffen
7_Video_03.mp4;Axie Infinity;7;15384.0;15550.0;B1;Kampfkarte, eigenes Axie mitte, Gegner links;Kampfkarte gespielt: Gegner links wird angegriffen
7_Video_03.mp4;Axie Infinity;7;15777.0;15799.0;B6;End-Turn-Button;End-Turn-Button verschwindet und Beenden des eigenen Spielzugs und der Gegner ist danach an der Reihe
7_Video_03.mp4;Axie Infinity;7;16153.0;16273.0;B8;Stickermenü, Sticker-Button;Stickerbutton geklickt und Stickermenü wird geöffnet, Sticker wird ausgewählt
7_Video_03.mp4;Axie Infinity;7;16273.0;16475.0;B9;Sticker;Sticker wird geschickt
